INCOME,WAGEINC,BUSSEFARMINC,INTDIVINC,KGINC,TRANSFOTHINC,SSRETINC,ASSET,DEBT,NETWORTH,HOUSES,MRTHEL,NFIN,FIN,ODEBT,LIQ,BOND,STOCKS,IRAKH,OTHMA,WGT,AGE,Age Group,NETHOUSE,NETFIN,NETHOUSECLIPPED,NETHOUSEDIFF,NETWORTHADJUSTED,isPersonalQualified,isIncomeQualified,isFinancialQualified,PERCENTLIQUIDASSETS,PERCENTILLIQUIDASSETS,PERCENTSTOCKS,PERCENTBOND,PERCENTFINOTHERS,PERCENTFIXEDINCOME,PERCENTVARIABLEINCOME,PERCENTOTHERINCOME,COMMITMENTAMOUNT,Cluster
327689.2284536,327689.2284536,0.0,0.0,0.0,0.0,0.0,773746.9999999999,526396.0,247351.0,425802.0,355524.0,563602.0,210145.0,0.0,24115.0,0.0,0.0,0.0,0.0,8068.9109138,47,46-55,70277.99999999994,210145.0,70277.99999999994,0.0,247351.0,False,True,False,0.1147540983606557,0.8852459016393442,0.0,0.0,0.8852459016393442,1.0,0.0,0.0,276506.02110182424,0
476638.87775946,476638.87775946,0.0,0.0,0.0,0.0,0.0,1065469.6,914992.0,150477.59999999998,964600.0,723450.0,964600.0,100869.6,20670.0,22048.0,0.0,1653.6,0.0,0.0,6539.7551263,52,46-55,241149.99999999988,80199.59999999999,241149.99999999988,0.0,150477.59999999998,False,True,False,0.2185792349726776,0.7814207650273224,0.0163934426229508,0.0,0.7650273224043715,1.0,0.0,0.0,57948.63404982793,0
467701.89880414,417059.01803436,49153.38426804,0.0,0.0,0.0,0.0,1689427.9999999998,92326.0,1597101.9999999998,733096.0,0.0,1642575.9999999998,46851.99999999999,0.0,4134.0,0.0,42718.0,0.0,0.0,5536.1134869,51,46-55,733096.0,46851.99999999999,733096.0,0.0,1597101.9999999998,False,True,False,0.088235294117647,0.9117647058823528,0.911764705882353,0.0,-1.1102230246251563e-16,0.8917197452067908,0.1050955413987404,0.0031847133944688,624150.2460879469,2
323220.73897594,321731.24248798,0.0,0.0,0.0,0.0,0.0,1434084.6,234260.0,1199824.6,585650.0,234260.0,690378.0,743706.6,0.0,127740.6,0.0,0.0,0.0,0.0,10454.38358,50,46-55,351390.0,743706.6,351390.0,0.0,1199824.6,False,True,False,0.1717620900500278,0.8282379099499722,0.0,0.0,0.8282379099499722,0.9953917050846454,0.0,0.0046082949153546,1298531.9171055371,0
382800.59870104,372374.12324398,0.0,0.0,0.0,0.0,10277.5258016496,2430792.0,168116.0,2262676.0,344500.0,133666.0,661440.0,1769351.9999999998,0.0,48229.99999999999,0.0,556712.0,0.0,0.0,6734.4987878,55,46-55,210834.0,1769351.9999999998,210834.0,0.0,2262676.0,True,True,True,0.0272585669781931,0.9727414330218068,0.3146417445482866,0.0,0.6580996884735202,0.999610894925672,0.0,0.0003891050743279,993863.7682117196,0
994983.6573196,770069.68687974,0.0,878.8029308590999,223424.4739519,0.0,0.0,3593823.9999999995,737230.0,2856594.0,1860300.0,737230.0,1930578.0,1663245.9999999998,0.0,50985.99999999999,0.0,0.0,137800.0,0.0,997.92357698,52,46-55,1123069.9999999998,1663245.9999999998,1000000.0,123069.99999999977,2733524.0,True,True,True,0.0306545153272576,0.9693454846727424,0.0,0.0,0.9693454846727424,0.7739520958105395,0.2254341317394225,0.000613772450038,2022761.0166419337,0
427485.49349142,425995.99698967993,0.0,983.06768537458,0.0,0.0,0.0,3063431.8,1094132.0,1969299.8,1791399.9999999998,1094132.0,1861540.2,1201891.6,0.0,282490.0,0.0,15157.999999999998,165360.0,0.0,13056.377149,49,46-55,697267.9999999998,1201891.6,697267.9999999998,0.0,1969299.8,False,True,True,0.2350378353588626,0.7649621646411373,0.0126117862875487,0.0,0.7523503783535885,0.996515679422067,0.0022996515679293,0.0011846690100037,1261470.1608233373,3
525792.2620275,513876.29008248,-1.489496493472,0.0,0.0,0.0,11618.0726452232,2194465.0,984167.6,1210297.4,1515799.9999999998,803373.9999999999,2104068.2,90396.8,0.0,84195.79999999999,0.0,6200.999999999999,0.0,0.0,9176.518916,46,46-55,712425.9999999999,90396.8,712425.9999999999,0.0,1210297.4,False,True,False,0.9314024390243902,0.0685975609756097,0.0685975609756097,0.0,0.0,0.9994334277597618,-2.832861190707474e-06,0.0005694051014288,179005.32895367156,5
381311.1021993,379821.60571134,0.0,625.5885270515399,0.0,0.0,0.0,1088344.4,748253.9999999999,340090.4,1033500.0,730340.0,1066296.4,22048.0,0.0,22048.0,0.0,0.0,0.0,0.0,5747.0910416,47,46-55,303159.9999999999,22048.0,303159.9999999999,0.0,340090.4,False,True,False,1.0,0.0,0.0,0.0,0.0,0.9960937500131284,0.0016406250000152,0.0022656249868562,258281.35989089296,5
604735.5761511999,595798.5971958799,4468.4894789002,4468.4894789002,0.0,0.0,0.0,3947970.0,0.0,3947970.0,716560.0,0.0,1535091.9999999998,2412878.0,0.0,385840.0,0.0,0.0,0.0,0.0,4043.4794968,49,46-55,716560.0,2412878.0,716560.0,0.0,3947970.0,True,True,True,0.1599086236436321,0.8400913763563678,0.0,0.0,0.8400913763563678,0.9852216748811128,0.0147783251229888,-4.101724168648069e-12,2860600.7166766957,0
414080.02504466,412590.5285567,0.0,0.0,0.0,0.0,0.0,1948492.0,282338.42,1666153.5799999998,757899.9999999999,259064.0,757899.9999999999,1190592.0,0.0,294892.0,0.0,0.0,0.0,0.0,7833.849937,46,46-55,498835.9999999999,1190592.0,498835.9999999999,0.0,1666153.5799999998,False,True,True,0.2476851851851851,0.7523148148148149,0.0,0.0,0.7523148148148149,0.996402877709932,0.0,0.0035971222900679,30276.52278797464,0
379821.60571134,163844.61422679998,7447.482464879599,297.89929859793995,208529.50901718,0.0,0.0,1961031.8,0.0,1961031.8,482300.0,0.0,660199.7999999999,1300832.0,0.0,431314.0,0.0,0.0,179140.0,0.0,8859.9618355,54,46-55,482300.0,1300832.0,482300.0,0.0,1961031.8,False,True,True,0.3315677966101694,0.6684322033898306,0.0,0.0,0.6684322033898306,0.4313725490153395,0.5694117647036223,-0.0007843137189618,1533097.721596985,1
405143.04608934,283004.33366322,122138.712424742,0.0,0.0,0.0,0.0,4067856.0,587028.0,3480827.9999999995,413400.0,282490.0,3409171.9999999995,658684.0,0.0,41340.0,0.0,0.0,144690.0,0.0,10840.625244,52,46-55,130909.99999999994,658684.0,130909.99999999994,0.0,3480827.9999999995,True,True,False,0.0627615062761506,0.9372384937238494,0.0,0.0,0.9372384937238494,0.698529411759454,0.3014705882371448,3.401168235939167e-12,1038292.9335218066,0
364926.64077662,372374.12324398,0.0,29.789929859794,-7447.482464604,0.0,0.0,4316585.0,1057752.7999999998,3258832.2,2480400.0,999050.0,2875197.0,1441388.0,13779.999999999998,34450.0,0.0,62009.99999999999,0.0,0.0,10229.324022,50,46-55,1481350.0,1427608.0,1000000.0,481350.0,2777482.2,True,True,True,0.0239005736137667,0.9760994263862331,0.0430210325047801,0.0,0.9330783938814532,1.0204081632722417,-0.020326530611627,-8.163266061462712e-05,1041910.9663629344,3
423017.00401376,417059.01803436,0.0,1117.12236974572,5660.0866734022,0.0,0.0,1672202.9999999998,179415.59999999998,1492787.4,592540.0,172250.0,651794.0,1020409.0,0.0,59942.99999999999,0.0,0.0,8268.0,0.0,8460.0012617,49,46-55,420290.0,1020409.0,420290.0,0.0,1492787.4,False,True,True,0.0587440918298447,0.9412559081701553,0.0,0.0,0.9412559081701553,0.9859154929403116,0.0160211267604918,-0.0019366197008033,377142.7178126007,0
314283.76002062,312794.26353266,0.0,1340.5468436838398,0.0,0.0,0.0,1015379.3,234260.0,781119.2999999999,475410.0,209456.0,566358.0,449021.3,0.0,136628.69999999998,0.0,2756.0,261820.0,0.0,8737.6708723,49,46-55,265954.0,449021.3,265954.0,0.0,781119.2999999999,False,True,False,0.3042811109406168,0.6957188890593832,0.0061377934632499,0.0,0.6895810955961332,0.9952606635231096,0.0042654028435827,0.0004739336333076,503236.9515120087,0
302367.78807559994,302367.78807559994,0.0,0.0,0.0,595.7985971958799,0.0,915818.8,235775.8,680043.0,482300.0,154336.0,596260.6,319558.19999999995,0.0,37068.2,0.0,6889.999999999999,0.0,275600.0,8379.2596269,52,46-55,327963.99999999994,319558.19999999995,327963.99999999994,0.0,680043.0,False,True,False,0.1159982751185856,0.8840017248814144,0.0215610176800345,0.0,0.8624407072013799,1.0,0.0,0.0,571433.5446613033,0
1438853.6121647998,1221387.12424742,0.0,137033.677355328,80432.810621306,0.0,0.0,9747420.8,1653599.9999999998,8093820.8,2480400.0,1653599.9999999998,2540480.8,7206939.999999999,0.0,96460.0,0.0,3582799.9999999995,1998100.0,0.0,6208.2085205,53,46-55,826800.0000000002,7206939.999999999,826800.0000000002,0.0,8093820.8,True,True,True,0.0133843212237093,0.9866156787762906,0.497131931166348,0.0,0.4894837476099426,0.8488612836783341,0.1511387163628473,-4.1181447141269694e-11,7845359.385540628,3
327689.2284536,327689.2284536,0.0,148.94964929207998,0.0,0.0,0.0,1499801.42,765065.6,734735.82,1240200.0,711048.0,1362842.0,136959.41999999998,0.0,4671.42,0.0,0.0,0.0,0.0,7595.2538501,47,46-55,529152.0,136959.41999999998,529152.0,0.0,734735.82,False,True,False,0.0341080591608813,0.9658919408391188,0.0,0.0,0.9658919408391188,1.0,0.0004545454545301,-0.0004545454545301,523145.0415683752,0
488554.8497044799,415569.5215464,22342.44739519,3276.892284536,46174.391282474,0.0,0.0,2911714.0,784081.9999999999,2127632.0,1102400.0,675220.0,1905774.0,1005940.0,0.0,564980.0,0.0,27560.0,0.0,0.0,7589.5729424,53,46-55,427180.0,1005940.0,427180.0,0.0,2127632.0,True,True,True,0.5616438356164384,0.4383561643835616,0.0273972602739726,0.0,0.410958904109589,0.8506097560954973,0.146951219511232,0.0024390243932707,2523214.742993144,5
3947165.7064606,493023.33918214,3410946.9690036,49153.38426804,-4468.489479037999,0.0,0.0,17715430.2,0.0,17715430.2,1791399.9999999998,0.0,8810932.0,8904498.2,0.0,987612.6,0.0,0.0,1708719.9999999998,1929200.0,4266.2148437,54,46-55,1791399.9999999998,8904498.2,1000000.0,791399.9999999998,16924030.2,True,True,True,0.1109116513718875,0.8890883486281125,0.0,0.0,0.8890883486281125,0.1249056603768051,0.875471698119116,-0.0003773584959211,13407010.967883222,1
1139464.81713402,956256.74849484,0.0,4617.4391282474,178739.57916151997,0.0,0.0,14947579.4,442338.0,14505241.4,2342600.0,0.0,4427514.0,10520065.4,0.0,199810.0,0.0,3169399.9999999995,288002.0,0.0,3178.1191983,52,46-55,2342600.0,10520065.4,1000000.0,1342600.0,13162641.4,True,True,True,0.0189932279318339,0.981006772068166,0.3012718913325387,0.0,0.6797348807356273,0.8392156862728025,0.1609150326825769,-0.0001307189553794,10381495.837055774,0
500470.8216495,0.0,89369.78957938199,6702.734218419199,193634.54408246,211508.50200688,0.0,2889666.0,516750.0,2372916.0,792349.9999999999,516750.0,1646709.9999999998,1242956.0,0.0,530530.0,0.0,231504.0,480922.0,0.0,12489.28175,49,46-55,275599.99999999994,1242956.0,275599.99999999994,0.0,2372916.0,True,True,True,0.4268292682926829,0.5731707317073171,0.1862527716186252,0.0,0.3869179600886918,0.0,0.5788690476008506,0.4211309523991494,786451.6875364477,1
482596.86372508,472170.3882818,0.0,9830.6768537458,0.0,0.0,0.0,4069234.0,49607.99999999999,4019626.0,689000.0,49607.99999999999,1333904.0,2735330.0,0.0,128154.0,0.0,155714.0,560846.0,0.0,11707.607865,52,46-55,639392.0,2735330.0,639392.0,0.0,4019626.0,True,True,True,0.0468513853904282,0.9531486146095718,0.0569269521410579,0.0,0.8962216624685139,0.978395061744082,0.0203703703705501,0.0012345678853677,4430264.594057516,0
360458.15129896,0.0,245766.9213402,0.0,0.0,0.0,114691.229960138,1550249.9999999998,400998.0,1149252.0,826799.9999999999,137800.0,1477216.0,73034.0,0.0,16536.0,0.0,0.0,0.0,0.0,15323.510658,53,46-55,688999.9999999999,73034.0,688999.9999999999,0.0,1149252.0,False,True,False,0.2264150943396226,0.7735849056603774,0.0,0.0,0.7735849056603774,0.3181818181856411,0.6818181818181818,-3.8228309406918015e-12,151504.85901968463,1
649420.47094158,647930.9744536199,0.0,1132.0173346666595,0.0,0.0,0.0,2826278.0,719316.0,2106962.0,1515799.9999999998,675220.0,1675647.9999999998,1150630.0,0.0,332098.0,0.0,0.0,115752.0,0.0,11356.171802,48,46-55,840579.9999999998,1150630.0,840579.9999999998,0.0,2106962.0,True,True,True,0.288622754491018,0.711377245508982,0.0,0.0,0.711377245508982,0.9977064220260864,0.0017431192660517,0.0005504587078617,864820.3669111844,0
327689.2284536,327689.2284536,0.0,0.0,0.0,0.0,0.0,773746.9999999999,526396.0,247351.0,425802.0,355524.0,563602.0,210145.0,0.0,24115.0,0.0,0.0,0.0,0.0,8826.9098276,47,46-55,70277.99999999994,210145.0,70277.99999999994,0.0,247351.0,False,True,False,0.1147540983606557,0.8852459016393442,0.0,0.0,0.8852459016393442,1.0,0.0,0.0,175591.14356732258,0
777517.1693333199,752195.72895532,0.0,30832.577404122,-4468.489479037999,0.0,0.0,6552389.999999999,16536.0,6535853.999999999,1929200.0,0.0,2076094.8,4476295.199999999,0.0,307845.19999999995,0.0,1378000.0,447850.0,0.0,6222.1749635,53,46-55,1929200.0,4476295.199999999,1000000.0,929199.9999999998,5606653.999999999,True,True,True,0.0687723186799655,0.9312276813200344,0.3078438615933999,0.0,0.6233838197266346,0.9674329501948984,0.0339080459762577,-0.001340996171156,3483877.507226588,0
446848.94789002,446848.94789002,0.0,0.0,0.0,0.0,0.0,1240200.0,0.0,1240200.0,0.0,0.0,585650.0,654550.0,0.0,606320.0,0.0,27560.0,0.0,0.0,1217.8020038,48,46-55,0.0,654550.0,0.0,0.0,1240200.0,False,True,False,0.9263157894736842,0.0736842105263158,0.0421052631578947,0.0,0.031578947368421,1.0,0.0,0.0,72524.3270417286,5
2502354.1081786,186187.06162888,2234244.739519,89369.78957938199,0.0,0.0,0.0,32675136.0,3063293.9999999995,29611842.0,4823000.0,1371110.0,27105260.0,5569876.0,0.0,16536.0,0.0,0.0,41340.0,5512000.0,960.12582838,48,46-55,3451890.0,5569876.0,1000000.0,2451890.0,27159952.0,True,True,True,0.0029688273132112,0.9970311726867888,0.0,0.0,0.9970311726867888,0.0744047619081381,0.9285714286015588,-0.0029761905096967,1670699.5331690942,3
561540.1778625599,551113.7024055,0.0,2681.0936874228,8490.1300100344,0.0,0.0,6052038.199999999,1568715.2,4483323.0,4823000.0,1336660.0,4918082.0,1133956.2,0.0,28800.2,0.0,140556.0,0.0,0.0,7788.2259252,51,46-55,3486340.0,1133956.2,1000000.0,2486340.0,1996983.0,False,True,True,0.0253979827439543,0.9746020172560456,0.1239518775063798,0.0,0.8506501397496657,0.9814323607319656,0.0198938992041125,-0.0013262599360781,2660206.128704782,3
379821.60571134,347052.68286598,0.0,6613.364428865999,-4468.489479037999,0.0,29789.929859794,2471360.32,316251.0,2155109.32,562224.0,314184.0,687622.0,1783738.3199999998,0.0,267938.32,0.0,0.0,1378000.0,0.0,9527.2780996,54,46-55,248040.0,1783738.3199999998,248040.0,0.0,2155109.32,True,True,True,0.150211674546522,0.8497883254534779,0.0,0.0,0.8497883254534779,0.992156862746165,0.0056470588233416,0.0021960784304934,86917.38660867928,0
762622.20441238,637504.49899656,551.1137024054999,109031.143286598,14299.166332645998,0.0,0.0,7993447.279999999,580138.0,7413309.279999999,3031599.9999999995,551200.0,4690712.0,3302735.28,0.0,371729.28,0.0,730340.0,2149680.0,0.0,4210.849474,54,46-55,2480399.9999999995,3302735.28,1000000.0,1480399.9999999995,5932909.279999999,True,True,True,0.1125519451259199,0.88744805487408,0.2211318613461506,0.0,0.6663161935279294,0.8359374999942122,0.1624414062492493,0.0016210937565384,5463019.769317501,0
378332.1092233799,347052.68286598,0.0,6762.3140782132,-4468.489479037999,0.0,29789.929859794,3420195.9999999995,316251.0,3103944.9999999995,562224.0,314184.0,690378.0,2729818.0,0.0,1214018.0,0.0,0.0,1378000.0,0.0,7364.1402018,54,46-55,248040.0,2729818.0,248040.0,0.0,3103944.9999999995,True,True,True,0.4447248864209995,0.5552751135790005,0.0,0.0,0.5552751135790005,0.9960629921138242,0.0060629921258437,-0.0021259842396679,1779411.9431510875,0
759643.21142268,215976.99148454,223424.4739519,275556.85119586,44684.894789002,0.0,0.0,8352057.999999999,1736279.9999999998,6615777.999999999,0.0,0.0,888809.9999999999,7463247.999999999,0.0,42718.0,0.0,6200999.999999999,530530.0,0.0,1848.7509807,53,46-55,0.0,7463247.999999999,0.0,0.0,6615777.999999999,True,True,True,0.0057237813884785,0.9942762186115214,0.8308714918759231,0.0,0.1634047267355982,0.2843137254923302,0.7156862745058559,1.813882377632581e-12,4049371.8866151846,2
481107.36723712,472170.3882818,0.0,9830.6768537458,0.0,0.0,0.0,4070612.0,48229.99999999999,4022382.0,689000.0,48229.99999999999,1349062.0,2721550.0,0.0,128154.0,0.0,155714.0,560846.0,0.0,10054.279074,52,46-55,640770.0,2721550.0,640770.0,0.0,4022382.0,True,True,True,0.0470886075949367,0.9529113924050632,0.0572151898734177,0.0,0.8956962025316456,0.9814241486123092,0.0204334365324749,-0.001857585144784,1825482.2871842596,0
2815148.3717526,2785358.4418556,28300.433366321995,25991.713803094,-4468.489479037999,0.0,0.0,9876126.0,682110.0,9194016.0,2480400.0,545688.0,2900690.0,6975435.999999999,0.0,759277.9999999999,0.0,1102400.0,869517.9999999999,0.0,4000.2394655,50,46-55,1934712.0,6975435.999999999,1000000.0,934712.0,8259304.0,True,True,True,0.1088502568154879,0.891149743184512,0.1580403002765705,0.0,0.7331094429079414,0.9894179894047808,0.0176984126983544,-0.0071164021031351,5881427.418009663,0
446848.94789002,446848.94789002,0.0,0.0,0.0,0.0,0.0,914992.0,312668.19999999995,602323.7999999999,585650.0,228748.0,585650.0,329342.0,0.0,31694.0,0.0,0.0,0.0,0.0,7807.3457653,51,46-55,356902.0,329342.0,356902.0,0.0,602323.7999999999,False,True,False,0.0962343096234309,0.9037656903765692,0.0,0.0,0.9037656903765692,1.0,0.0,0.0,128269.43114606512,0
884760.9168384998,676231.40782132,208529.50901718,0.0,0.0,0.0,0.0,10630305.4,2669186.0,7961119.399999999,3444999.9999999995,930150.0,10201747.4,428558.0,0.0,221858.0,0.0,0.0,0.0,0.0,762.02941666,53,46-55,2514849.9999999995,428558.0,1000000.0,1514849.9999999995,6446269.4,True,True,False,0.5176848874598071,0.4823151125401929,0.0,0.0,0.4823151125401929,0.7643097643120194,0.2356902356879807,-1.3877787807814454e-16,912761.9781429818,3
866886.95891408,863907.9659381598,0.0,3872.690881787,0.0,0.0,0.0,4034784.0,0.0,4034784.0,2067000.0,0.0,2156570.0,1878214.0,0.0,101972.0,0.0,49607.99999999999,0.0,0.0,3744.3527883,50,46-55,2067000.0,1878214.0,1000000.0,1066999.9999999998,2967784.0,True,True,True,0.0542920029347028,0.9457079970652972,0.0264123257520176,0.0,0.9192956713132796,0.9965635738947418,0.0044673539519364,-0.0010309278466782,1631461.9004071385,0
1200534.17334708,223424.4739519,8936.9789579382,74.474824648796,968172.72043986,0.0,0.0,3324287.2,0.0,3324287.2,1102400.0,0.0,1532887.2,1791399.9999999998,0.0,1536469.9999999998,0.0,0.0,0.0,254930.0,5540.5053132,52,46-55,1102400.0,1791399.9999999998,1000000.0,102400.0,3221887.2,True,True,True,0.8576923076923076,0.1423076923076923,0.0,0.0,0.1423076923076923,0.1861042183655583,0.8139578163760762,-6.203474163457567e-05,1177587.0451485645,5
859439.47644672,761132.70791064,19363.454408246,4468.4894789002,0.0,74474.82464879598,0.0,6032883.999999999,2110475.9,3922408.1,2756000.0,1557139.9999999998,3958994.0,2073890.0,0.0,213590.0,0.0,0.0,1033500.0,0.0,7552.9560885,46,46-55,1198860.0000000002,2073890.0,1000000.0,198860.00000000023,3723548.1,True,True,True,0.1029900332225913,0.8970099667774086,0.0,0.0,0.8970099667774086,0.8856152513001603,0.0277296360479941,0.0866551126518455,1639086.3476060652,3
430464.48646734,430464.48646734,0.0,0.0,0.0,0.0,0.0,4028004.24,437928.4,3590075.84,1887860.0,436826.0,1919554.0,2108450.24,0.0,40072.24,0.0,354146.0,1260870.0,0.0,5138.7041911,55,46-55,1451033.9999999998,2108450.24,1000000.0,451033.99999999977,3139041.84,True,True,True,0.0190055421938722,0.9809944578061278,0.1679650737216355,0.0,0.8130293840844923,1.0,0.0,0.0,1370379.249781888,0
394716.57064605993,394716.57064605993,0.0,0.0,0.0,0.0,0.0,1702381.2,73034.0,1629347.2,522262.0,73034.0,607284.6,1095096.6,0.0,25493.0,0.0,0.0,6889.999999999999,0.0,4820.3502934,50,46-55,449228.0,1095096.6,449228.0,0.0,1629347.2,False,True,True,0.0232792248647288,0.9767207751352712,0.0,0.0,0.9767207751352712,1.0,0.0,0.0,668952.7264158743,0
476638.87775946,476638.87775946,0.0,0.0,0.0,0.0,0.0,1065469.6,914992.0,150477.59999999998,964600.0,723450.0,964600.0,100869.6,20670.0,22048.0,0.0,1653.6,0.0,0.0,6072.1808323,52,46-55,241149.99999999988,80199.59999999999,241149.99999999988,0.0,150477.59999999998,False,True,False,0.2185792349726776,0.7814207650273224,0.0163934426229508,0.0,0.7650273224043715,1.0,0.0,0.0,29402.24277885077,0
427485.49349142,428974.98997938,0.0,0.0,0.0,0.0,0.0,1901777.8,930150.0,971627.8,1047280.0,705536.0,1282918.0,618859.7999999999,0.0,136559.8,0.0,0.0,0.0,0.0,9406.8303683,52,46-55,341743.9999999999,618859.7999999999,341743.9999999999,0.0,971627.8,False,True,False,0.2206635493208639,0.779336450679136,0.0,0.0,0.779336450679136,1.003484320545698,0.0,-0.003484320545698,587419.4140459958,0
330668.2214433,323220.73897594,0.0,3872.690881787,2532.1440380756,0.0,0.0,2398271.2,420290.0,1977981.2,1378000.0,413400.0,1378000.0,1020271.2,0.0,95633.2,0.0,421668.0,402376.0,0.0,1318.050891,48,46-55,964600.0,1020271.2,964600.0,0.0,1977981.2,False,True,True,0.0937331172339276,0.9062668827660724,0.4132901134521879,0.0,0.4929767693138843,0.9774774774701566,0.0193693693694144,0.003153153160429,1985614.6196025223,2
625588.52705154,580903.63226116,2978.9929859794,9830.6768537458,31279.426353266,0.0,0.0,6845835.1,282490.0,6563345.1,1653599.9999999998,282490.0,3619868.2,3225966.9,0.0,343190.9,0.0,526396.0,0.0,0.0,1269.8554044,54,46-55,1371109.9999999998,3225966.9,1000000.0,371109.99999999977,6192235.1,True,True,True,0.106383887571816,0.893616112428184,0.1631746438563892,0.0,0.7304414685717947,0.9285714285698552,0.0704761904774491,0.0009523809526956,3857454.0877661216,0
303857.28456356,285983.32665292,0.0,0.0,0.0,17873.957916151998,0.0,1024129.6,341744.0,682385.6,661440.0,275600.0,767545.9999999999,256583.6,0.0,82680.0,0.0,0.0,0.0,0.0,2602.7430283,47,46-55,385840.0,256583.6,385840.0,0.0,682385.6,False,True,False,0.322234156820623,0.6777658431793769,0.0,0.0,0.6777658431793769,0.9411764706042413,0.0,0.0588235293957587,743957.9504433024,0
327689.2284536,327689.2284536,0.0,148.94964929207998,0.0,0.0,0.0,1636541.738,774711.6,861830.1379999999,1240200.0,722072.0,1362842.0,273699.73799999995,0.0,2095.938,0.0,0.0,0.0,0.0,8168.4757403,47,46-55,518128.0,273699.73799999995,518128.0,0.0,861830.1379999999,False,True,False,0.0076578005346866,0.9923421994653132,0.0,0.0,0.9923421994653132,1.0,0.0004545454545301,-0.0004545454545301,943930.7383723136,0
2591723.8977318,0.0,2487459.143299,29789.929859794,74474.82464879598,0.0,0.0,9898174.0,803373.9999999999,9094800.0,2618200.0,741363.9999999999,5316324.0,4581850.0,0.0,11024.0,0.0,177762.0,44096.0,0.0,782.58450614,55,46-55,1876836.0,4581850.0,1000000.0,876836.0,8217964.0,True,True,True,0.0024060150375939,0.997593984962406,0.038796992481203,0.0,0.958796992481203,0.0,1.000000000029243,-2.92430524240217e-11,9010778.447129564,1
394716.57064605993,394716.57064605993,0.0,0.0,0.0,0.0,0.0,1563203.2,73034.0,1490169.2,522262.0,73034.0,605906.6,957296.6,0.0,25493.0,0.0,0.0,6889.999999999999,0.0,5270.8150018,50,46-55,449228.0,957296.6,449228.0,0.0,1490169.2,False,True,False,0.0266302000863682,0.9733697999136318,0.0,0.0,0.9733697999136318,1.0,0.0,0.0,1450752.079261472,0
1467154.0456013998,1446301.0947424,8490.1300100344,4542.964303573799,7000.6335169758,0.0,0.0,5017849.199999999,1531371.4,3486477.8,2287480.0,972868.0,3186487.2,1831362.0,0.0,19981.0,0.0,16536.0,666952.0,0.0,7660.8275559,52,46-55,1314612.0,1831362.0,1000000.0,314612.0,3171865.8,True,True,True,0.0109104589917231,0.989089541008277,0.0090293453724604,0.0,0.9800601956358164,0.9857868020597303,0.0136548223348775,0.0005583756053919,513297.90694323234,3
353010.6688316,204061.01953952,148949.64929208,74.474824648796,0.0,0.0,0.0,1608125.9999999998,600119.0,1008007.0,992160.0,598052.0,1405560.0,202566.0,0.0,62009.99999999999,0.0,0.0,48229.99999999999,0.0,12444.497207,49,46-55,394107.9999999999,202566.0,394107.9999999999,0.0,1008007.0,False,True,False,0.3061224489795918,0.6938775510204082,0.0,0.0,0.6938775510204082,0.5780590717411578,0.4221518987229793,-0.000210970464137,991268.115980131,0
315773.25650858,312794.26353266,0.0,1638.4461422679997,0.0,0.0,0.0,1014002.678,234260.0,779742.678,474032.0,209456.0,564980.0,449022.678,0.0,136630.07799999998,0.0,2756.0,261820.0,0.0,8606.1595296,49,46-55,264576.0,449022.678,264576.0,0.0,779742.678,False,True,False,0.3042832460234893,0.6957167539765108,0.0061377746270534,0.0,0.6895789793494573,0.9905660377675488,0.0051886792453036,0.0042452829871474,148427.38877764557,0
744748.24648796,192145.0475945,500470.8216495,16831.310370445997,-4468.489479037999,0.0,40216.40530996399,10735446.8,365170.0,10370276.8,895699.9999999999,17914.0,8665828.6,2069618.2,0.0,33623.2,0.0,0.0,1378000.0,0.0,2912.4062422,52,46-55,877785.9999999999,2069618.2,877785.9999999999,0.0,10370276.8,True,True,True,0.0162460882881683,0.9837539117118316,0.0,0.0,0.9837539117118316,0.312000000000296,0.6886000000124857,-0.0006000000127817,6548914.621055417,1
4006745.5661168,0.0,3098152.7054296,164887.26177664,744748.24648796,0.0,0.0,36842208.0,941174.0,35901034.0,3031599.9999999995,604942.0,17270474.0,19571734.0,0.0,880541.9999999999,0.0,0.0,245284.0,0.0,919.26563735,51,46-55,2426657.9999999995,19571734.0,1000000.0,1426657.9999999995,34474376.0,True,True,True,0.0449904949658522,0.9550095050341476,0.0,0.0,0.9550095050341476,0.0,1.000260223056392,-0.0002602230563919,41770576.15276611,1
308325.77404122,297899.29859793995,0.0,7447.482464879599,2234.244739519,0.0,0.0,1210986.4,345712.64,865273.7599999999,564980.0,344500.0,657995.0,552991.3999999999,0.0,114787.4,0.0,165360.0,0.0,0.0,2691.2506059,61,56-65,220480.0,552991.3999999999,220480.0,0.0,865273.7599999999,False,True,False,0.2075753800149514,0.7924246199850485,0.299028158484924,0.0,0.4933964615001245,0.9661835749031928,0.031400966184242,0.0024154589125651,374426.4727168025,0
324710.23547767993,372374.12324398,-92348.78257046,45429.643035738,0.0,0.0,0.0,6220291.999999999,0.0,6220291.999999999,647660.0,0.0,1452412.0,4767880.0,0.0,723450.0,0.0,0.0,2893800.0,0.0,6036.9654862,61,56-65,647660.0,4767880.0,647660.0,0.0,6220291.999999999,True,True,True,0.1517341040462427,0.8482658959537572,0.0,0.0,0.8482658959537572,1.146788990794152,-0.1444954128584811,-0.0022935779356708,5095353.817517178,0
