INCOME,FIXEDINCOME,VARIABLEINCOME,OTHERINCOME,PERSONALASSETS,RESIDENCEVALUE,LIQUIDASSETS,FINANCIALASSETS,AGE,HASLPA,HASCRITICALILLNESS,NUMBERSOURCEOFFUNDS
162355.11773883997,87880.29308590999,75964.32114226797,-1489.49648933801,6165171.999999999,1378000.0,454739.99999999994,1397292.0,79,False,True,3
65537.84569071999,64048.349198626,148.94964929207902,1340.5468428019053,1292012.7999999998,249417.99999999997,713804.0,289380.0,78,False,True,2
110222.7404811,81922.307114778,26900.306663229996,1400.1267030919964,6464197.999999999,1956760.0,332098.0,4602520.0,80,False,True,2
95327.775550514,83411.803606872,13405.468436838399,-1489.4964931963877,3026087.9999999995,413399.99999999994,110240.0,435447.99999999994,81,False,True,3
111712.236974572,105754.25100206198,6404.8349198626,-446.84894735258496,1357646.94,206699.99999999997,14193.4,217999.6,81,True,True,2
104264.75450859,241298.43186254002,2085.2950901718,-139118.97244412184,17653420.2,985270.0,170183.0,18320510.0,31,False,True,2
215976.99148453996,29789.929859793996,186187.06162887998,-4.134020367238543e-06,4561042.199999999,96460.0,283868.0,4277174.199999999,44,False,True,2
134054.68436838398,67027.34218419199,50642.88076151199,16384.461422679982,5261066.199999999,4133999.999999999,11712.999999999998,5628303.199999999,45,False,True,3
268109.36874228,253214.40380755998,14894.964929207976,5.512032324105739e-06,2132179.4,1378000.0,58564.99999999999,1875182.4,40,False,False,2
268109.36874228,253214.40380755998,14894.964929207976,5.512032324105739e-06,2093595.4,1378000.0,58564.99999999999,1875182.4,40,True,False,2
232361.45290722,178739.57916151997,52132.37725498399,1489.4964907160197,2230775.3,1033500.0,153440.3,1546115.9999999998,54,False,True,2
265130.37575257994,253214.40380755998,11915.97194364199,1.3779899422783085e-06,2196945.4,895699.9999999999,24803.999999999996,1554659.6,55,False,True,2
134054.68436838398,134054.68436838398,0.0,0.0,2118123.8,620100.0,119886.0,2019596.8,54,False,False,1
205550.51602748,134054.68436838398,71495.83166323,-4.13399109709878e-06,4102305.999999999,551200.0,62009.99999999999,4081635.999999999,52,False,True,2
145970.65631616,52132.37725498399,93838.27905842,2.7560082864511155e-06,5332722.199999999,620100.0,107484.0,4489524.0,48,False,False,2
247256.41784194,223424.47395190006,23831.943887283993,2.7559888557929557e-06,5883646.6,757899.9999999999,22048.0,5732480.0,62,False,True,2
223424.4739519,0.0,223424.4739519,0.0,3738293.52,383083.99999999994,813.02,2762931.34,62,True,True,1
157886.62826117998,99796.26503093001,58090.36322611599,4.13398944363987e-06,2635287.1999999997,689000.0,19292.0,2243935.1999999997,59,False,False,4
150737.04508589997,152226.54157799404,0.0,-1489.4964920940483,2366439.4,999050.0,41340.0,2173106.0,60,False,True,2
223424.4739519,0.0,223424.4739519,0.0,2710774.0399999996,338988.0,1309.1,1737657.9999999998,62,True,True,1
208529.50901718,140012.670339516,-612.18305872879,69129.02173639281,2406814.8,173603.196,165360.0,1672340.7999999998,58,False,False,4
242787.9283505,201082.02654982003,41705.90180343599,-2.7560348691121685e-06,2725684.0,1378000.0,81302.0,2346734.0,60,False,True,2
190655.55110654,141502.16683298798,48766.115180269175,387.26909328281215,9735873.16,1102400.0,238421.55999999997,9642141.6,67,False,True,5
128543.547345018,92795.631512714,35598.966182819,148.949649484992,2056527.2,16398.199999999997,18465.199999999997,2040818.0,73,False,True,3
93838.27905842,0.0,93838.27905842,0.0,2338466.0,0.0,192919.99999999997,1743169.9999999998,66,False,True,1
202571.52305156,148949.64929897,53383.5543085166,238.3194440734034,9707486.36,1102400.0,238421.55999999997,9612376.8,67,False,True,5
120649.21593127,68516.838677664,53621.87374790479,-1489.496494298788,14185545.4,826799.9999999999,551200.0,13599895.4,81,False,True,3
114691.229960138,134054.684368384,-18022.907562467597,-1340.5468457783845,2380081.5999999996,1929200.0,113960.6,2235116.0,84,True,True,2
159033.54055498,151586.05808761998,6702.734218419199,744.7482489407961,2247793.5999999996,1171300.0,44647.2,2028140.4,84,False,False,2
66133.64428866,28896.231964261995,37058.67274613218,178.73957826581554,4361921.199999999,1515799.9999999998,739986.0,3553035.1999999997,76,False,False,3
72091.63026117,33364.7214433,36745.87848259952,1981.0303352704811,3694969.2,1515799.9999999998,72896.2,3553172.9999999995,76,False,True,3
